sample_idx,n_tokens,total_kl,rock_count,nonrock_high_count,rock_kl,nonrock_high_kl,rock_pct,nonrock_high_pct,rock_kl_share,nonrock_high_kl_share
110,347,41.96007350664707,199,7,20.44291740478247,19.99811840057373,57.34870317002882,2.0172910662824206,48.71992753192871,47.65987456481873
111,1185,124.81597567302936,643,20,68.42268523683546,45.30521506071091,54.26160337552743,1.6877637130801688,54.81885220853219,36.29760919338838
112,4096,424.98047438562776,2020,101,204.54657018561466,141.89238929748535,49.31640625,2.4658203125,48.1308160054452,33.38797847186081
113,438,49.01578669512583,252,9,20.872180123908702,25.641817331314087,57.534246575342465,2.0547945205479454,42.582566824300805,52.31338525851699
114,412,23.935648830286805,227,2,19.696253813464843,2.5525779128074646,55.09708737864078,0.4854368932038835,82.28836390907577,10.664335572878134
115,656,75.49035397036936,272,21,32.649810885346504,31.623994529247284,41.46341463414634,3.201219512195122,43.250308374712155,41.891437602292854
116,286,90.35313842083191,163,9,57.123195714210404,30.535658717155457,56.99300699300699,3.1468531468531467,63.22214890660624,33.795902666857586
117,1929,258.5380862151701,744,74,101.10144826522006,115.6516900062561,38.5692068429238,3.83618455158113,39.10505014765124,44.73294116906404
118,485,109.19733631783603,249,24,49.68157157334373,46.17130184173584,51.34020618556701,4.948453608247423,45.49705445995286,42.28244332567509
119,4096,321.86377134059194,2100,58,186.73663809394992,70.28685492277145,51.26953125,1.416015625,58.017290146130705,21.837454594538645
120,313,93.1411900675599,141,16,41.22527339130315,47.012582659721375,45.04792332268371,5.111821086261981,44.26105502989646,50.47453508551998
121,276,24.186467854684018,169,4,12.906486632110235,10.415201365947723,61.231884057971016,1.4492753623188406,53.36242856813311,43.06210162031033
122,680,47.231537663805945,365,10,27.074742227423396,12.886892259120941,53.6764705882353,1.4705882352941178,57.32344015590048,27.28450712498465
123,4096,465.07915337067004,1947,97,183.5947467364415,189.52330654859543,47.5341796875,2.3681640625,39.47602153436357,40.750763644214466
124,1177,114.21722072415317,674,27,62.81969040883081,33.87765783071518,57.264231096006796,2.293967714528462,55.00019174914709,29.660726829042144
125,635,131.7959287805759,323,17,64.62665731845408,62.51152151823044,50.86614173228347,2.677165354330709,49.03539731189235,47.43054060668632
126,430,88.911834466322,187,18,45.71041171433413,32.87793052196503,43.48837209302326,4.186046511627907,51.4109420739129,36.978126387009276
127,3350,583.2145531816822,2010,131,285.57721262847986,215.88613015413284,60.0,3.91044776119403,48.96606421608229,37.01658831666368
128,263,57.897633489231765,117,12,28.754027118815596,25.27532011270523,44.48669201520912,4.562737642585551,49.66356202479931,43.65518690397963
129,1515,95.16507211079934,844,21,51.61905456380717,30.339244425296783,55.70957095709571,1.386138613861386,54.24159664767325,31.88065090727114
130,4096,680.9813107961717,2029,173,308.0411703912168,249.41087877750397,49.5361328125,4.2236328125,45.234893455602965,36.625216408054484
