token_id,token_string,frequency,rock_count,rock_rate,avg_loss_before,avg_loss_after,avg_improvement,avg_teacher_entropy,avg_student_entropy_before,avg_student_entropy_after,math500_delta,math500_ci_lo,math500_ci_hi,math500_p,math500_category,ifeval_delta,ifeval_ci_lo,ifeval_ci_hi,ifeval_p,ifeval_category
20823,overflow,35,12,0.34285714285714286,0.733211735529559,0.6901099475366729,0.04310178799288611,1.13922104707786,0.9601260219301496,1.066315968707204,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.101,Neutral
20913, connecting,30,10,0.3333333333333333,0.5514995679880182,0.6196153440823158,-0.06811577609429753,1.2935284266869227,1.3520465781291326,1.2262155950069427,-0.010000000000000009,-0.03200000000000003,0.01200000000000001,0.4488,Neutral,-0.007393715341959317,-0.022181146025878062,0.007393715341959317,0.4098,Neutral
20975, explicitly,37,13,0.35135135135135137,0.8798827035391057,0.8051274213974811,0.07475528214162463,1.1122861987457844,1.2388151114514707,1.2672657575009931,0.0040000000000000036,-0.018000000000000016,0.026000000000000023,0.7744,Neutral,-0.00554528650646946,-0.020332717190388205,0.009242144177449174,0.5362,Neutral
21008, Handles,42,13,0.30952380952380953,0.6301255049183965,0.6226544684420029,0.007471036476393578,0.8960045683419421,1.0226472944376015,1.1462544614360446,-0.0020000000000000018,-0.026000000000000023,0.02200000000000002,0.9476,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.0974,Neutral
21144, Consider,59,29,0.4915254237288136,1.4430738728556594,1.6225376716199316,-0.1794637987642722,1.0576996056331416,1.353018911871112,1.2730814909278336,-0.0040000000000000036,-0.026000000000000023,0.018000000000000016,0.7958,Neutral,0.0,-0.012939001848428888,0.012939001848428888,1.106,Neutral
2118, direct,89,28,0.3146067415730337,1.0798553509397035,1.0573083454470955,0.02254700549260802,1.3239408809314952,1.2450418979599234,1.2925127751371834,-0.006000000000000005,-0.028000000000000025,0.016000000000000014,0.6526,Neutral,-0.00554528650646946,-0.01848428835489835,0.007393715341959317,0.4778,Neutral
21484, assumes,200,69,0.345,1.0335312283079838,1.0341895942075643,-0.0006583658995804598,0.9562665076431586,1.0615376943862065,0.9885235916241072,-0.0020000000000000018,-0.02400000000000002,0.020000000000000018,0.9548,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.0974,Neutral
2168, image,52,21,0.40384615384615385,0.9324032897129655,1.0156239508248222,-0.08322066111185666,0.7898486948061663,0.8030937310451498,0.748985816223117,-0.006000000000000005,-0.028000000000000025,0.016000000000000014,0.6516,Neutral,0.001848428835489857,-0.011090573012939031,0.01663585951940849,0.8954,Neutral
21803, sustainable,42,19,0.4523809523809524,1.196309157252147,1.0707721390444065,0.12553701820774044,0.9645803449558505,0.8914360207355847,0.7975594041040278,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.0,-0.011090573012939031,0.011090573012939031,1.1276,Neutral
2205, local,43,14,0.32558139534883723,1.358540688581808,1.3549211492036404,0.0036195393781677243,1.1027676001513311,0.8176769655100394,0.7845078534013483,-0.016000000000000014,-0.038000000000000034,0.008000000000000007,0.207,Neutral,0.00554528650646946,-0.00554528650646946,0.01663585951940849,0.4052,Neutral
2244, great,51,18,0.35294117647058826,1.1059765200411409,1.0813964834281553,0.02458003661298558,1.180573299673258,1.255554707026949,1.224116453389619,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,-0.003696857670979714,-0.01848428835489835,0.011090573012939031,0.6972,Neutral
2390, project,36,14,0.3888888888888889,0.6840307387842807,0.759157154040431,-0.07512641525615038,0.8912935695839413,0.8640499063293545,0.8133871004743014,-0.0020000000000000018,-0.026000000000000023,0.02200000000000002,0.9476,Neutral,-0.007393715341959317,-0.022181146025878062,0.007393715341959317,0.3896,Neutral
24047, placing,54,20,0.37037037037037035,0.6682317785711752,0.657626405901586,0.010605372669589164,1.2457930508449122,1.1693302105974268,1.1241707940137498,0.006000000000000005,-0.016000000000000014,0.028000000000000025,0.6296,Neutral,0.001848428835489857,-0.012939001848428888,0.01663585951940849,0.8966,Neutral
24065, transit,42,14,0.3333333333333333,0.7250576909850462,0.7500801024517776,-0.025022411466731342,0.9641950663533949,1.061352014031616,0.973342543512228,0.0040000000000000036,-0.018000000000000016,0.027999999999999914,0.781,Neutral,0.0,-0.014787430683918634,0.014787430683918634,1.101,Neutral
2464, fun,30,15,0.5,0.8861567056116958,1.0330713857586185,-0.14691468014692266,1.8246598492066066,1.5166498800118764,1.44777801434199,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,-0.001848428835489857,-0.014787430683918745,0.011090573012939031,0.9044,Neutral
2487, body,66,20,0.30303030303030304,0.8391687408595387,1.0490865914064005,-0.20991785054686174,0.4979110485697598,0.47634643247549596,0.45939923224811063,0.0020000000000000018,-0.02199999999999991,0.026000000000000023,0.9252,Neutral,0.007393715341959317,-0.00554528650646946,0.020332717190388205,0.303,Neutral
2526, custom,39,15,0.38461538461538464,0.9027841006381772,1.1878238425303538,-0.2850397418921766,1.0686437198175833,1.1194155943790416,1.0983861410717601,0.0020000000000000018,-0.020000000000000018,0.026000000000000023,0.9326,Neutral,-0.001848428835489857,-0.01663585951940849,0.012939001848428777,0.9006,Neutral
25351, ensures,149,57,0.3825503355704698,0.7424331093847677,0.814430711533868,-0.07199760214910034,1.128297623371918,1.0953099619567506,1.024576234394503,-0.008000000000000007,-0.03200000000000003,0.016000000000000014,0.5976,Neutral,0.001848428835489857,-0.009242144177449174,0.012939001848428888,0.8856,Neutral
26118, aligned,53,19,0.3584905660377358,0.8015471287379217,0.7977137733075135,0.003833355430408192,1.1868857127737324,1.1013358976902827,1.1153730040170111,-0.006000000000000005,-0.029999999999999916,0.018000000000000016,0.6924,Neutral,0.007393715341959317,-0.005545286506469571,0.02218114602587795,0.3398,Neutral
2618, job,33,13,0.3939393939393939,0.9405610075336881,0.9929095708789784,-0.052348563345290255,1.2173532591991578,1.182729806200686,1.1009659082205459,-0.018000000000000016,-0.040000000000000036,0.0040000000000000036,0.1258,Neutral,0.0,-0.012939001848428888,0.012939001848428888,1.0936,Neutral
2632, little,42,23,0.5476190476190477,0.8805008687507195,1.0175000234199356,-0.13699915466921608,1.3477099848319736,1.4619737896012208,1.4194026848133598,-0.008000000000000007,-0.03200000000000003,0.016000000000000014,0.5824,Neutral,-0.00554528650646946,-0.01848428835489835,0.005545286506469571,0.45,Neutral
